,corpus_id,sentence,start_idx,end_idx
17,201070096,Auto-generated gRPC code stubs provide the core communication/serialization logic for the service layer of the server.,12,13
18,201070096,"IR with Elasticsearch The core business logic of the IR node uses Elasticsearch APIs to retrieve the top k documents from the appropriate corpus based on BM25, a popular variant of term frequency overlap between the query and document text (Robertson et al.,",6,7
19,201070096,"As discussed earlier, these interfaces are defined using protocol buffer definitions, so we follow standard steps 7 for auto-generating a gRPC server with placeholders for the custom business logic of retrieving documents.",32,33
20,201070096,"Similarly, with the server logic in place, we follow standard steps 8 to create a docker image that CFO will need to launch the gRPC server.",5,6
21,15175694,Joint Optimization Our method of joint optimization is to cast the problem as a MAP (Maximum a posteriori) inference task in probabilistic logic and use a general purpose probabilistic inference engine to do the optimization.,24,25
22,15175694,"Note that unlike Markov Logic, we are not limited to first order logic.",13,14
23,15175694,"The function scoreType implements the logic of returning a 1 for a correct type mapping, −1 for an incorrect type mapping and 0 for a type mapping.",5,6
24,219307073,"The relation types for the TimeML version form a fine-grained set based on James Allen's interval logic (Allen, 1983).",19,20
25,9411474,"Since the proposed model aims to enhance the logic of n-gram outputs, it is named the logical n-gram model.",8,9
26,241583436,There are serious logic conflicts within the response.,3,4
27,241583436,There are minor logic conflicts within the response.,3,4
28,19032380,Indeed they are similar to the topic because Intel MSC-51 is an implementation of integrated circuit and asynchronous circuit is also type of integrated circuit -sequential digital logic circuit.,27,28
29,219305238,"This logic might reduce the overall precision of the system, since overlap between the terms belonging to different labels is possible.",1,2
30,219305238,We propose a multi-label document classification task that directly matches the intended use of a translated thesaurus (where the classes of the task directly correspond to the topics of said thesaurus) and can be easily applied to other similar setups because of the simplicity of its logic.,50,51
31,219305238,"Term matching overlap can be tuned in order to maximise performance, although it would mean that the logic behind some of the terms of the original thesaurus might be compromised, which in some cases might be a better fit for the target language.",18,19
32,219300590,"Arguably, Inductive Logic Programming (ILP) systems provide an appropriate framework for dealing with such data: they make explicit provisions for the inclusion of background knowledge of any form; the richer representation language used, based on firstorder logic, is powerful enough to capture contextual relationships; and the modelling is not restricted to being of a particular form (e.g., classification).",42,43
33,5186579,"The comprehensibility of the learned rules, which can be represented by predicate logic, allows its easy application in different contexts.",13,14
34,13607604,"Therefore we studied the possibility of better modelling and better processing the requests by using fuzzy logic (Zadeh, 1965) .",16,17
35,13607604,"In order to reason from imperfect knowledge, in contrast to classical logic, fuzzy logic pro-poses to replace the Boolean variables used in classical logic by fuzzy variables, and the classical crisp sets by fuzzy sets.",12,13
36,13607604,"In order to reason from imperfect knowledge, in contrast to classical logic, fuzzy logic pro-poses to replace the Boolean variables used in classical logic by fuzzy variables, and the classical crisp sets by fuzzy sets.",15,16
37,13607604,"In order to reason from imperfect knowledge, in contrast to classical logic, fuzzy logic pro-poses to replace the Boolean variables used in classical logic by fuzzy variables, and the classical crisp sets by fuzzy sets.",27,28
38,13607604,"Using fuzzy logic, we could say that a piece of music is 100% rapid if its tempo is 100 (100 crotchets (quarter notes) per minute), with a bellshaped curve for the membership function, rising from 0 to 1 and then falling, in the range [84, 112] .",2,3
39,13607604,The use of fuzzy logic proved useful and was perhaps even necessary to give some freedom of choice of impressions to users.,4,5
40,219299759,"In preliminary experiments, the Task B system had the best performance, so we ran this system on the data for Tasks A and C, and used the output to add the following feature for both tasks: task-b-rel The relation predicted by combining the output of the Task B system with temporal logic.",59,60
41,1307208,"It has (i) an interface layer implementing the user interface and APIs with external systems, (ii) an application logic layer for the system logic, (iii) a data storage layer consisting of file and database storage, and (iv) a high performance computing (HPC) cluster.",23,24
42,1307208,"It has (i) an interface layer implementing the user interface and APIs with external systems, (ii) an application logic layer for the system logic, (iii) a data storage layer consisting of file and database storage, and (iv) a high performance computing (HPC) cluster.",28,29
43,1307208,system performs various time and resource consuming tasks; these tasks are defined by the application logic and data storage and are sent to the HPC cluster for execution.,16,17
44,1307208,The application logic layer contains a set of modules responsible for the main functionality and logic of the system.,2,3
45,1307208,The application logic layer contains a set of modules responsible for the main functionality and logic of the system.,15,16
46,1307208,The interface layer accesses the application logic layer through the REST/JSON and SOAP protocol web services.,6,7
47,1307208,The same protocols are used for communication between modules in the application logic layer.,12,13
48,1307208,Modules from the application logic and data storage layers create jobs and send them to the HPC cluster for execution.,4,5
49,1307208,The Web server and application logic services run on a Microsoft Windows platform.,5,6
50,6264252,Various rule-based studies were conducted based on 13 temporal relations defined between intervals in this logic.,17,18
51,53100399,"Note: In the end-to-end system we use the tagger to predict POS tags for UPOS, XPOS and ATTRS; the slight gain in accuracy of using UPOS tags predicted by the parser are offset by the complexity of picking labels from separate modules and more parameter logic for the end-user of our system (for example, if a user requests only POS tags he would then need to run the parser just for UPOSes).",52,53
52,6906757,The entailment service handles the logic of the entailment relations (for both the entailment graph and the taxonomy).,5,6
53,15241379,"They used Markov logic to integrate polarity scores from different sentiment lexicons with information about relations between neighbouring segments, and evaluate the approach on product reviews.",3,4
54,219305796,Hausser's intensional logic is a little different from Montague's in its definitions.,3,4
55,219305796,"It is based on a peculiar formalism, developing graphically the relation between the surface string to be analyzed and its translation in intensional logic.",24,25
56,219305796,A major difference between Hausser's grammar and PTQ is that every item of the surface has an associated translation in intensional logic.,22,23
57,219305796,"Each molecule is made of three distinct parts: its surface form, category (which implies its syntactic combinatory properties), and the translation in intensional logic.",28,29
58,219305796,The one of intensional logic?,4,5
59,219305796,"Alain Polgu~re D6partement de Linguistique Universit6 de Montr6al tin SCG, as in PTQ, the translation process is the general mechanism that associates at least one semantic representation in intensional logic to each grammatical sentence, or piece of sentence.",33,34
60,198908072,"The first one is based on Camunda BPM, 12 including a logic layer that manages the various processes (including NIF annotations).",12,13
61,237592700,"2015) de-couple knowledge source and task-specific ""business logic"", which allows updating memory index directly without model retraining.",13,14
62,218974146,"In this paper, we present a framework that helps to unleash the hidden potential of creative ideas by doing all the hard work other than creating the main logic of an NLP module.",29,30
63,218974146,With this design decision we opened the way to divide or extend the classical steps of the pipeline on demand to adhere the underlying logic.,24,25
64,241583472,"Additionally, we might be better able to probe QA systems by switching from straightforward questions (""Who discovered the Biot-Savart law"") to more nuanced questions involving complex logic or paraphrasing (""Who discovered the law describing the magnetic field generated by electric current"").",33,34
65,59685999,"The domain hierarchy is represented in description logic (DL), providing efficiency and fault tolerance when incomplete or erroneous data are processed.",7,8
66,2504549,"Third, XMG is based on well understood and efficient logic programming techniques.",10,11
67,2504549,"In the XMG framework, a TAG is defined by a set of classes organised in an inheritance hierarchy where classes define tree fragments (using a tree logic) and tree fragment combinations (by conjunction or disjunction).",28,29
68,2504549,"As mentioned above, the syntactic dimen-Figure 1 : XMG's graphical interface sion is based on a tree logic and can be used to describe (partial) tree fragments.",21,22
69,2504549,"By building on efficient techniques from logic programming and in particular, on the Warren's Abstract Machine idea (Ait-Kaci, 1991) , the XMG compiler allows for very reasonable compilation times (Duchier et al.,",6,7
70,8852236,"Each one of them, is built upon it's own logic and provides a different set of features, while some of them exploit previous experience acquired from their equivalent desktop versions.",11,12
71,250390507,Using a graph neural network constructed over the corpus' vocabulary exclusively follows the same logic.,15,16
72,13529623,"Predicate logic gives the two examples the logical forms on the right of the arrowheads, respectively.",1,2
73,4949566,"Introduction The recent paper by Blanco & Moldovan (Blanco and Moldovan, 2011) has highlighted the fact that negation in natural language is more that just a propositional logic operator.",30,31
74,126413,"Employing an inductive logic programming algorithm, the approach generates expressive disambiguation rules which exploit several knowledge sources and can also model relations between them.",3,4
75,126413,"First-order logic, a more expressive formalism which is employed by ILP, allows the representation of variables and n-ary predicates, i.e., relational knowledge.",3,4
76,7879338,"For the purpose of the present discussion, we understand that it suffices to specify that our input will contain flat first-order logic-like conjunctions such as ∃x (dance(x) ∧ f emale(x) ∧ human(x)) , in order to characterize entities, even if the final accepted language is sure to have a stricter logic component than first-order logic and might involve crossings with yet other formalisms.",24,25
77,7879338,"For the purpose of the present discussion, we understand that it suffices to specify that our input will contain flat first-order logic-like conjunctions such as ∃x (dance(x) ∧ f emale(x) ∧ human(x)) , in order to characterize entities, even if the final accepted language is sure to have a stricter logic component than first-order logic and might involve crossings with yet other formalisms.",61,62
78,7879338,"For the purpose of the present discussion, we understand that it suffices to specify that our input will contain flat first-order logic-like conjunctions such as ∃x (dance(x) ∧ f emale(x) ∧ human(x)) , in order to characterize entities, even if the final accepted language is sure to have a stricter logic component than first-order logic and might involve crossings with yet other formalisms.",67,68
79,7879338,"Formally, we have the following: (hsem v (u) ⇒ sem(v)) → ¬ (u − → PA v) (5) where the two implication symbols, ⇒ and → have the same interpretation in this logic statement, but are nonetheless distinguished because their implementations are radically different as shall be discussed in Section 4.",44,45
80,7879338,"Features bsem/sem are implemented as set constants/variables of such integers; • logic conjunction ∧ is thus modelled by set union ∪. Each ""big"" conjunction is reduced to the form {f (v) : v ∈ V }, where V is a set variable of integer-encoded node identifiers, and modelled by a union selection constraint f (1) f (2) ... f (M ) [V ], where M is the maximum node identifier and which constrains its result -a set variable -to be the union of f (v) for all v ∈ V ; • implications of the form x ⇒ y are implemented as y ⊆ x, while those of the form x → y as reif y(x) ≤ reif y(y) , where the result of reif y( x ) is an integer-encoded boolean variable constrained to coincide with the truth-value of expression x. Our branch of the XDK now counts on two new principles, namely (i) Delete, which requires the Graph principle, creates doubles for the node attributes introduced by the latter, providing the illusion of deletion, and introduces features for sisterhood constraints; and (ii) Compsem, imposing all constraints described in Section 3.",16,17
81,697661,"They can all be referred to as logical relations, since they are often isomorphic to first-order logic predicates.",19,20
82,13077531,"The semantics has been compiled from the corresponding parts of formal semantics of the typed, uni cationbased grammar formalisms and constraintbased logic programming languages which have been cited above.",22,23
83,209516094,"On the basis of these types, AETHEL further provides 72 192 validated derivations, presented in four equivalent formats: natural-deduction and sequent-style proofs, linear logic proofnets and the associated programs (lambda terms) for meaning composition.",31,32
84,209516094,"Curry's original formulation of the logic-computation correspondence was for Intuitionistic Logic, the logic of choice for the formalization of mathematical reasoning.",6,7
85,209516094,"Curry's original formulation of the logic-computation correspondence was for Intuitionistic Logic, the logic of choice for the formalization of mathematical reasoning.",16,17
86,209516094,The resource-sensitive view of logic and computation fits the nature of grammatical composition particularly well.,6,7
87,209516094,"Despite this, linear logic is underrepresented when it comes to linguistic resources that exhibit its potential at the syntax-semantics interface.",4,5
88,209516094,"The type logic AETHEL employs rests on the non-directional types of simply typed intuitionistic linear logic, enhanced with modal operators that allow the inclusion of dependency information on top of simple function-argument relations.",2,3
89,209516094,"The type logic AETHEL employs rests on the non-directional types of simply typed intuitionistic linear logic, enhanced with modal operators that allow the inclusion of dependency information on top of simple function-argument relations.",17,18
90,209516094,"Under the parsing-as-deduction view, these types give rise to proofs, theorems of the logic showing how the sentence type is derived from the types of the words it consists of.",19,20
91,209516094,"The validity of the extracted derivations is verified by LinearOne (Moot, 2017) , a mechanized theorem prover for first-order linear logic.",25,26
92,209516094,The structure of the paper is as follows: we begin in Section 2 by providing an overview of the type logic used.,21,22
93,209516094,"Extraction The formulation of the extraction process takes its inspiration from (Moortgat and Moot, 2002; Moot, 2015) , modulo some adaptations to account for the discrepancies in the type-logic and the source corpus.",35,36
94,209516094,"Next, we wish to treat annotation instances that are problematic for our type logic, stemming from schemes that under-specify the phrase structure.",14,15
95,209516094,"Conjunctions Phenomena of coordination and ellipsis pose a challenge for our resource-sensitive type logic: deriving conjunction types for incomplete phrases from the types of the complete conjuncts would require copying in the logic, an operation that our linear type system rules out.",15,16
96,209516094,"Conjunctions Phenomena of coordination and ellipsis pose a challenge for our resource-sensitive type logic: deriving conjunction types for incomplete phrases from the types of the complete conjuncts would require copying in the logic, an operation that our linear type system rules out.",35,36
97,209516094,"b) Structurally decorated linear logic corresponding to the above dependency graph, showcasing the effect of the I and E rules on recovering the original dependency structure in the form of annotated bracketings.",5,6
98,209516094,"To that end we design an additional algorithmic component, which accepts a type-annotated DAG and produces the linear logic proof it prescribes.",21,22
99,209516094,"To validate the correctness of the algorithm, we use use LinearOne 7 , a linear logic theorem prover to verify that all extracted structures are indeed linear logic proofs.",16,17
100,209516094,"To validate the correctness of the algorithm, we use use LinearOne 7 , a linear logic theorem prover to verify that all extracted structures are indeed linear logic proofs.",28,29
101,209516094,"In addition to asserting correctness and providing a sanity check on the extraction algorithm, LinearOne also produces a linear logic proof in sequent calculus and natural deduction presentations as well as the corresponding λ-term for each input proof net candidate.",20,21
102,209516094,"Taking advantage of the Curry-Howard correspondence between linear logic and the simply-typed λ-calculus, we naturally equated our derivations to computational terms which characterize the flow of information within a sentence.",10,11
103,221970224,Linear logic and the linear λ-calculus have a long standing tradition in the study of natural language form and meaning.,1,2
104,221970224,"Among the proof calculi of linear logic, proof nets are of particular interest, offering an attractive geometric representation of derivations that is unburdened by the bureaucratic complications of conventional prooftheoretic formats.",6,7
105,221970224,"Given the resource-sensitive nature of language, it comes as no surprise that Linear Logic (Girard, 1987) , in particular its intuitionistic version ILL, plays a central role in current logic-based grammar formalisms.",36,37
106,221970224,"Modern typelogical grammars in the tradition of the Lambek Calculus (Lambek, 1958) , e.g. Multimodal TLG (Moortgat, 1996) , Displacement Calculus (Morrill, 2014) , Hybrid TLG (Kubota and Levine, 2020), refine the type language to account for syntactic aspects of word order and constituency; ILL here is the target logic for semantic interpretation, reached by a homomorphism relating types and derivations of the syntactic calculus to their semantic counterparts.",63,64
107,221970224,"Despite their formal appeal, grammars based on variants of linear logic have fallen out of favour within the NLP community, owing to a scarcity of large-scale datasets, but also due to difficulties in aligning them with the established highperformance neural toolkit.",11,12
108,221970224,"Seeking to bridge the gap between formal theory and applied practice, we focus on the proof nets of linear logic, a lean graphical calculus that does away with the bureau-cratic symbol-manipulation overhead characteristic of conventional prooftheoretic presentations ( §2).",20,21
109,221970224,"Integrating proof nets with recent advances in neural processing, we propose a novel approach to linear logic proof search that eliminates issues commonly associated with higher-order types and hypothetical reasoning, while greatly reducing the computational costs of structure manipulation, backtracking and iterative processing that burden standard parsing techniques ( §3).",17,18
110,221970224,"The first is an encoder/decoder-based supertagger that converts raw text sentences into linear logic judgements by dynamically constructing contextual type assignments, one primitive symbol at a time.",17,18
111,221970224,"The architecture induced is trained on labeled data, and assumes the role of a formally grounded yet highly accurate parser, which transforms raw text sentences into linear logic proofs and computational terms of the simply typed linear λ-calculus, further decorated with dependency annotations that allow reconstruction of the underlying dependency graph ( §4).",29,30
112,221970224,This view of formulas as non-renewable resources makes ILL the logic of linear functions.,12,13
113,221970224,"To obtain a grammar based on ILL , we consider the logic in combination with a lexicon, assigning one or more type formulas to the words of the language.",11,12
114,221970224,"our attention towards proof nets (Girard, 1987) , a graphical representation of linear logic proofs that captures hypothetical reasoning in a purely geometric manner.",16,17
115,221970224,"Deciding the provability of a linear logic sequent is an NP-complete problem (Lincoln, 1995) , even in the simplest case where formulas are restricted to order 1 (Kanovich, 1994) .",6,7
116,221970224,"Neural Proof Nets To sidestep the complexity inherent in the combinatorics of linear logic proof search, we investigate proof net construction from a neural perspective.",13,14
117,221970224,"Used as-is, they can find direct application in logic-driven models of natural language inference (Abzianidze, 2016) .",11,12
118,221970224,"It is general enough to apply to a variety of grammar formalisms inheriting from linear logic; if augmented with Gumbel sampling (Mena et al.,",15,16
119,60258366,"Categorial grammars come with a simple and transparent semantics: since categorial parses/derivations are a proper subset of derivations in intuitionistic logic, which by the Curry-Howard isomorphish are in a 1-1 correspondance with lambda terms in the simply typed lambda calculus, each parse corresponds to a different lambda term.",23,24
120,60258366,while providing a visually simple presentation of its semantics in the form of discourse representation structures (DRSs) there is an easy translation of the DRSs into firstorder logic.,29,30
121,14579147,It is also possible in NQL to 'bind' variables within the query using existential ('exists') and universal ('forall') quantifiers in the variable declarations (which have the same meaning as in first-order logic).,44,45
122,5461896,"The papers in our collection cover a challenging range of sub-ject matters due to the interdisciplinarity of the field, such as logic programming, statistical language modelling, theoretical semantics and computational psycholinguistics.",24,25
123,15377638,"Eac/~ semantic representation, be it based on symbolic logic e.g. Montague Grammar or on a case gr~, is usually implicitly based on the complement adjunct distinction.",9,10
124,10422112,"A new, flexible inference method for Horn logic program is proposed.",8,9
125,10422112,Hasida (1994a) i)rol)oses a more general inference method for clausal form logic l)rograms wtfich accounts for efficient parsing and generation ~m emergent l)hmmmena.,13,14
126,10422112,"In this i)ai)er we propose another inference method for tlorn logic programs based on Iiasida (1994a) , and show that efficient parsing and generation mnerge from it.",10,11
127,10422112,"l,'t)r .'t contc.xt-free rule with more than two symbols ill tile right-hand side, we can group several literals to oar, ~uu in(!lltiolll2d above &l)d rP.dtlce it to It rule with j,st two symbols ill the right-hand si(h~. Concluding Remarks We have proposed a flexible iufi~'renee method for Ih)rn logic programs.",59,60
128,2796502,This paper discussers general hem'istics to control computation on symbolic constraints represented in terms of first-order logic programs.,18,19
129,2796502,"The present paper introduces a system of constraint in a [o,-m of logic progi'am, and a set of very general heuristics to control symbolic operation on the constraints.",13,14
130,2796502,"The sS'mboli( I operations herr are r('gar(h'd as Iransforming logic programs. """,10,11
131,2796502,"Concluding Remarks We have introduced a set of general heuristics for controlling symbolic computation on logic constraints, and demonstrated that sentence parsing and generation are attributed to these heuristics.",15,16
132,219310038,Dependency Prop agation ( DP) is a constraint solver which transforms the program (=constraint) represented in terms of logic programs.,21,22
133,219310038,"unlike the constraint solvers embedded in most constraint logic programming (CLP) languages [2, : J , 9].",8,9
134,219310038,Fusion is a sort of unfold/fold transformation for logic programs (1-5].,10,11
135,7159999,This paper presents a constraint logic programming language cu-Prolog and introduces a simple Japanese parser based on Japanese Phrase Structure Grammar (JPSG) as a suitable application of cu-Prolog.,5,6
136,7159999,We developed a new constraint logic programming language cu-Prolog which is free from this defect of traditional Prolog [13] .,5,6
137,7159999,"2 Constraint Added Horn Clause (CAHC) Most of the constraint logic programming language systems (CAL [2] , PrologIII [5] , etc.)",12,13
138,5583678,"9] model, preference is calculated based on a logic model of the robot's personality traits and also on ground facts regarding objective attributes of the content-such as the importance of an exhibit-but also subjective attributes that reflect the robot's perception of the content-such as how interesting an exhibit is.",10,11
139,5583678,"Furthermore, it only uses logic inference to catch ontological inconsistencies in a manner similar to that described by Bilidas et al. [",5,6
140,218974251,"Each one of them, is built upon its own logic and provides a different set of features, while some of them exploit previous experience acquired from their equivalent desktop versions.",10,11
141,11556340,Introduction The origin of the PT technology dates back to the 80's when a translation system based on logic programming and slot grammars was developed by Michael McCord at IBM T.J. Watson Research Center.,19,20
142,16589559,Type-logical grammars are a grammatical formalism with its roots in formal logic and the theory of types.,13,14
143,16589559,In order to obtain the semantics for a syntactic analysis in a type-logical grammars we can directly apply the fact that the set of derivations in a type-logical grammar is a proper subset of the set of derivations in intuitionistic logic and thereby obtain the semantics of a derivation simply by means of the well-established Curry-Howard isomorphism between proofs and λ-terms.,44,45
144,214734840,"More specifically, the CQLF Ontology relies on OWL DL -an OWL dialect optimising the trade-off between expressiveness and decidability that largely agrees with the 𝒮ℋ𝒪ℐ𝒩(D) description logic in its modeling capabilities.",30,31
145,17835134,"Therefore, it is proposed to use 'compilers' which convert (flatten) the objects used within the VM into a linear structure based on a typed feature logic (TFL) language (c.f. [",30,31
146,14712646,Table 3 Key Error Phrases for Spelling Errors The overall logic for the WCC is shown in Figure 5 .,10,11
147,13269016,Categorial Grammar is a logic-based grammar which combines words by functional application.,4,5
148,18610368,2005 ) is a grammar formalism based on a modal logic of finite trees which attempts to account for typologically diverse linguistic data by incrementally building up partial trees in a way that reflects on-line processing.,10,11
149,18610368,"know is equivalent to the operator L in Konolige's (1988) Autoepistemic Logic, which allows default logic notations using operators.",19,20
150,588243,We present a new method for translating unrestricted natural language texts into predicate logic formulas.,13,14
151,588243,We employ semantic evaluation to generate explicitly semantic translations in the form of predicate logic formulas.,14,15
152,588243,"Although the output of the parser is not directly compatible with the input assumed by SCT, a small conversion program can fill this gap, and consequently we achieve a wide-coverage system for translating unrestricted natural language texts into predicate logic formulas.",43,44
153,588243,"While SCT is a generic system for semantic evaluation that accepts syntactic structures as input, this paper specifically employs SCT to return semantic representations as output in the form of predicate logic formulas that make explicit the scopes of quantifiers (e.g., ∃x), operators (e.g., negation), connectives (e.g., conjunction) and embedding predicates (e.g., thinks), while also capturing the inter and intra sentential dependencies and cross-sentential anaphoric dependencies that connect predicates.",32,33
154,588243,"cat phrasal category label xcat labels to express additional syntactic features: e.g. TRACE for constituents having a trace, and REL for relative pronouns/clauses <cons id=""c0"" cat=""S"" xcat="""" schema=""subj_head""> <cons id=""c1"" cat=""NP"" xcat="""" schema=""spec_head""> <cons id=""c2"" cat=""DP"" xcat=""""> <tok id=""t0"" cat=""D"" pred=""det_arg1"" arg1=""c3"">A</tok> </cons> <cons id=""c3"" cat=""NX"" xcat=""""> <tok id=""t1"" cat=""N"" pred=""noun_arg0"">man</tok> </cons> </cons> <cons id=""c4"" cat=""VP"" xcat=""""> <tok id=""t2"" cat=""V"" pred=""verb_arg1"" tense=""past"" aspect= ""none"" voice=""active"" aux=""minus"" arg1=""c1"">smiled</tok> </cons> </cons> Conversion from Enju XML to SCT Consider (4) which can be encoded as in Figure 4 , and its evaluation results in the predicate logic formula of (5). (",160,161
155,588243,This system can produce complete predicate logic formulas for 84.2% of the sentences of this development set.,6,7
156,588243,"Our system produced complete well-formed predicate logic formulas for 1518 sentences, showing 82.7% coverage.",8,9
157,18113214,"3 The query language 3.1 Syntax As query language for the German Verbmobil corpus, a first order logic without quantification is chosen where variables are interpreted as existentially quantified.",18,19
158,18113214,"It seems that even this very simple logic already gives a high degree of expressive power with respect to the queries linguists are interested in (see for example (Kallmeyer, 2000) for theoretical investigations of query languages).",7,8
159,18113214,The search itself is done by translating an input query that is an expression in a simple quantifier free first order logic into an SQL query that is then passed to the database system.,21,22
160,295754,"The language Lu (for ""underspecified logic"") is a unification based reformulation of the PLU logic presented in (Bos, 1995) .",7,8
161,295754,"The language Lu (for ""underspecified logic"") is a unification based reformulation of the PLU logic presented in (Bos, 1995) .",18,19
162,295754,Lu describes first order logic formulae.,4,5
163,295754,"Then P is a possible plugging for 0 if for all k, k' E Lo: if k > y k', then either k = k' or k. Intuitively, the set of possible pluggings for a given Lu formula defines the set of first order logic formulae which are described by this formula.",51,52
164,295754,Glue semantics uses linear logic and deduction to combine semantic meanings on the basis of a functional structure wheras the approach proposed here uses unification to do bracketting independent semantic construction on the basis of constituent structure.,4,5
165,10532250,The tree descriptions are negation and disjunction free formulas in a quantifier-free first order logic .,16,17
166,10532250,"The logic allows to express relations between node names k i, k 2 such as immediate dominance k1 <l k 2 , dominance (reflexive transitive closure of <l) k 1 <l• k 2 , linear precedence k 1 -< k 2 and equality k 1 :::::: k 2 • Furthermore, nodes are supposed to be labelled by terminals or by atomic feature structures.",1,2
167,7884915,"Programs that are infered from a set of facts and a background knowledge are here logic programs, that is, sets of Horn clauses.",15,16
168,42297913,These tree descriptions are negatian and disjunction free formulas in a quantifier-free first order logic.,16,17
169,42297913,"This logic allows the description of relations between node names k 1 , k2 such as parent reia.tion 1 i.e. im mediate dominante) k 1 <J k1, <lominance (reflexive transitive closure of the parent relation) k1 <J"" k2, linear precedence k1 -.:",1,2
170,2400894,"We implemented our confusion forest system combination using an in-house developed hypergraph-based toolkit cicada which is motivated by generic weighted logic programming (Lopez, 2009) , originally developed for a synchronous-CFG based machine translation system (Chiang, 2007) .",24,25
171,8144863,"Consequently, the logic of the patient module had also to be updated in order to remove the semantic cue spoken by the virtual therapist.",3,4
172,11461634,"Computational as well as non-computational linguists agree that we have to represent Natural Language sentences as quantified logical sentences, either in a graphical variant of logic such as semantic networks, or in some other form of logic.",28,29
173,11461634,"Computational as well as non-computational linguists agree that we have to represent Natural Language sentences as quantified logical sentences, either in a graphical variant of logic such as semantic networks, or in some other form of logic.",40,41
174,11461634,"s Existentially quantified variables not in the scope of a universal quantifier are represented in Horn-clause logic as a system-generated constant, a so-called Skolem-constant, such as ""filet"".",18,19
175,5030780,The system implements a simple and efficient logic representation of questions and answers that maps paraphrases to the same underlying semantic representation.,7,8
176,8410134,"2016) propose to use Hybrid Logic (HL), an extension of modal logic.",15,16
177,59807388,A direct abstract machine implementation of the core attribute-value logic operations is shown to decrease the number of operations and conserve the amount of storage required when compared to interpreters or indirect compilers.,11,12
178,59807388,We begin with a survey of the data structures supporting the small set of attribute-value logic instructions.,17,18
179,59807388,Motivation Modern attribute-value constraint-based grammars share their primary operational structure with logic programs.,15,16
180,59807388,"In the past decade, Prolog compilers, such as Warren's Abstract Machine (A1t-Kaci 1990), have supplanted interpreters as the execution method of choice for logic pro grams.",31,32
181,59807388,"Abstract Machine Architecture There is more than a passing similarity between the structure and execution of logic programs and that of ""unification-based"" grammars; (Carpenter 1992) shows that the resolution model of Prolog execution can be generalized to grammars based on typed attribute-value logics.",16,17
182,59807388,"A first pass an abstract machine architecture for grammars based on typed attribute-value logic was used for the ALE system (Carpenter and Penn 1994, 1995) .",15,16
183,59807388,"ALE compiled typed attribute-value logic grammars down to Prolog clauses, which were then compiled using the WA M. The problem with Prolog as a target language is the lack of true random access, destruc tive memory operations, and pointers, all of which are necessary to generate efficient compiled code.",6,7
184,59807388,"The architecture we describe here is the result of cutting out the middle man in the compilation of ALE, while retaining the efficiencies arising from the WA M. Fo llowing ALE, categories are expressed using attribute-value logic descriptions.",40,41
