,corpus_id,sentence,start_idx,end_idx
30,168170188,"Regarding the free-word order marked language, we expect it to either converge to a fixed order (possibly iconic) while losing its markers, as in the historical development from Old English (a language with flexible constituent order and rich case marking) to Modern English (a language with fixed constituent order and a rudimentary case system) (Traugott, 1972) , or to remain stable maintaining good communica-tion accuracy.",21,22
31,168170188,"For non-iconic orders, we sample the same 3 languages sampled for individual learning.",3,4
32,168170188,"However, we observe in speaker mode a (relatively small) decrease in accuracy across generations, which, importantly, affects the most natural language (forward iconic without markers) the least, and the most difficult language (non-iconic without markers) the most (results are in Supplementary).",29,30
33,168170188,"However, we observe in speaker mode a (relatively small) decrease in accuracy across generations, which, importantly, affects the most natural language (forward iconic without markers) the least, and the most difficult language (non-iconic without markers) the most (results are in Supplementary).",44,45
34,168170188,"The ""survivor"" orders of the last generation were not necessarily iconic but depended notably on the seed.",12,13
35,227231714,"2017 ) is a large-scale collection of non-iconic, realworld images with dense captions for multiple objects and regions in a single image.",11,12
36,243865212,We found that the captions of non-iconic images (depicting multiple objects and their interactions) meet the aforementioned dataset requirements.,8,9
37,219036690,"For example, Figure 2 illustrates an RST discourse parse tree of a sentence, where ""[2] This iconic ... series"" is a grammatical sentence but ""[3] and shows ... 8"" is not.",21,22
38,18716243,"It is a common assumption that sign language, being iconic in nature, is a universal language shared by the deaf communities of the world.",10,11
39,202758970,We also study some iconic syntactic phenomena that clearly distinguish Naija from English.,4,5
40,802243,"In the top row, the rule-based approach selects a CPU chassis for computer, while combo and learned select a more iconic monitor.",24,25
41,8433617,"internationalization, or ""I18N"") need to be ensured and translations of iconic and textual messages into the user's currently preferred language of interaction (localization, or ""L10N"") have to be provided (Tuthill-Smallberg, 1997; Lunde, 1999) .",14,15
42,14456109,"Whereas this matching problem can be seen as a vote for constraining the number of ontological concepts, there are practical reasons for not wanting to overdo this: for example, MRs are much harder to read and evaluate when lexical senses are described using property-value pairs rather than simply pointing to an iconic ontological concept that holds the description.",56,57
43,14456109,"Of course, the use of iconic concepts results in lower expressive power of an ontology, which affects the reasoning capabilities of agents in memory management, goal-and plan-based reasoning and the more complex cases of language understanding.",6,7
44,1424392,It should be noted that the graphic representation is intended to be iconic in order not to convey any meaning which is not present in the text.,12,13
45,6236230,"That is, we cannot graft a language sys tern onto intentionality, but we can eml)loy its modality-iconic, indexical or symbolic (Frawley, 1988) -as the agency for discourse relations (Burke, 1962) .",21,22
46,6236230,"Taking into account the iconic, visual character of language used in engineeriag design as the evidence of its rhetoric means taking into account the direction of fit as evidenced in the language condition under which intentional states appear phenomenonally (MNH, 1992) .",4,5
47,309476,"Over time, children develop mechanisms for grounded disambiguation of language, manifested among others by the usage of iconic gestures when communicating ambiguous linguistic content (Kidd and Holler, 2009) .",19,20
48,9625371,"However, if an iconic display is being used to represent some non-spatial set of objects, it might still be desirable to use visual attributes to refer to these abstract icons.",4,5
49,9625371,"This system does not handle spatial information, but it uses iconic representations on the screen to convey database facts to the user.",11,12
50,226283787,"Note that these modalities provide complimentary information for gesture prediction: audio estimates rhythm, pauses and speed of the gestures (i.e. beat gestures) while language can be helpful for iconic or metaphoric gestures (Cassell, 2001) .",32,33
51,6346701,"The visual information considered includes pointing gestures (Andrd & Rist, 1996) , facial expressions and iconic gestures (Cassell et al.,",18,19
52,27352487,"As regards these iconic elements, and emojis in particular, a wide debate has opened on whether they should be considered as an emerging language in itself 11 or just a powerful communication tool that does not substitute language, but rather complements it.",3,4
53,27352487,"1) i risultati usciranno tra quattro giorni :))) (the results will-be-out in four days :)))) discourse On the other hand, we also found few cases where the tweet ends with an expression (typically a verb) between asterisks that, conversely, substitutes an iconic element (perhaps an emoji).",53,54
54,15816722,Mandarin orthography may provide an extra symbolic or iconic dimension that goes beyond the representation of morphemic or prosodic aspects to become a component in the word recognition mechanism for Mandarin speakers.,8,9
55,379513,SLs -being articulated in the three-dimensional space by means of a multichannel articulation system-demonstrate a number of gestural semantic markings that relate to prototypical iconic representations of objects in the real world.,28,29
56,209056119,"In addition, Wikipedia provides lists of bias-inducing words to avoid, 1 such as positively loaded language (puffery) in the form of peacock words (e.g., best, great, iconic); unsupported attributions, or weasel words (e.g., some people say, it is believed, science says); uncertainty markers, known as hedges (e.g., very, much, a bit, often, approximately), editorializing (e.g., without a doubt, arguably, however) and more.",36,37
57,235097652,"Furthermore, this can be extended in investigating impressions about iconic entities such as sports teams, celebrities, and politicians.",10,11
58,147791136,"Type de geste principal : aucun, beat, metaphoric, deictic, interactive, beat_beat, iconic, emblem, aborted 3.",17,18
59,147791136,"Type de geste secondaire : aucun, beat, interactive, emblem, deictic, metaphoric, iconic 4.",17,18
60,10325407,"Figure 2 gives an iconic representation of the result of analyzing the utterance I throw the ball using the ¢¡ ¤£ ¦¥ ¨ § ¢£ ¤ ""!",4,5
61,15871577,"Furthermore, each gesture can be assigned a semiotic type following Peirce's (1931) classification, which distinguishes between indexical, iconic and symbolic signs.",23,24
62,218974111,"This can be due to several reasons: (i) a random response on the description part is more likely to be correct as there are fewer possible answers in the description part than in the isolated signs part, (ii) unlike animal names which are isolated standard signs, the descriptions of animals are contextualized and iconic sequences: even people not knowledgeable in LSF can have an idea of the animal described just with the impersonation of the signer (e.g., the behaviour of the signer when describing the dachshund's walk or the labradoodle's curly hairs), (iii) participants can learn signs as they watch the videos: the vocabulary to describe the type of fur, for example, is repeated on different descriptions while, in the case of signs, learning was useless because no two signs were identical.",60,61
63,21719171,"We have then defined possible conducting-like gestures corresponding to these categories and variations, strongly inspired by the structural and iconic description of deaf sign languages.",22,23
64,21719171,"Both of them have also a metaphoric function, i.e. they may fall into the category of describing objects (iconic gestures that describe the shape and the size of an object), or manipulating objects (like hitting or touching an object).",20,21
65,18292379,They also show that using manually annotated iconic inflectional classes helps in the overall performance.,7,8
66,18292379,"In this paper, we create morphological paradigms similar to the iconic inflectional classes discussed by Eskander et al. (",11,12
67,18292379,The BP is defined in a similar fashion to the iconic inflectional classes that was defined by Eskander et al. (,10,11
68,21698002,"Kinect tracked data is used to detect hand/arm co-speech gestures 5 and their types, e.g. beats, adaptors, iconic, deictics and emblems.",24,25
69,32517292,"Note that McNeill's categories are not necessarily mutually exclusive types, but rather parameters whose values can co-occur in any given gesture: emblems can be iconic and metaphorical, for example, holding the hands wide apart to indicate the great importance of some issue.",29,30
70,908501,"Consequently, when several referents share perceptual features, their associated word-forms would tend to be similar as well (to the extent that they are iconic).",28,29
71,21714084,We present next a few iconic examples of such specification rules.,5,6
72,250390893,"The set includes three kinds of images: 1) iconic representations of objects (e.g., Koi [锦鲤], the second from the top left in Figure 1 ); 2) yellow faces that are more elaborated than Unicode emojis (e.g., Astonished face [惊讶], the second from the top right; and 3) stickers that are character-driven (e.g., the Laigu [来古] series of three girls expressing contemplation [沉思] (the third from the bottom right), dullness [ 呆 滞 ] (second from the bottom right), and doubt [疑问] (bottom right).",10,11
73,250390893,"However, the iconic images and yellow faces are displayed in the corpus the same size as emojis, which are smaller than stickers, and they are not character-driven.",3,4
74,14582094,"However, the focus is on a small number of iconic dialects, (e.g., Egyptian).",10,11
75,5292930,"The codes are infinite, finite-state representable and optimal (efficiently computable, invertible, locally iconic, compositional) in the sense of Kornai (1995) .",18,19
76,5292930,"In fact, all the codes presented in this paper are, in a certain sense, iconic. •",17,18
77,11865790,"In terms of Kornai's (1995) criteria, it seems to be compositional, computable, and iconic, but not fully invertible because there are such bracketed strings that have no interpretation as a graphical autosegmental representation.",19,20
78,250391043,"This paper presents a new iconic language, the IKON language, and its philosophical, linguistic, and graphical principles.",5,6
79,250391043,"We also introduce the Iconometer test to validate our icons and their application to the medical domain, through the creation of iconic sentences.",22,23
80,250391043,"Introduction Since its introduction in the early 1970s, textual computer-mediated communication (CMC) has been enriched by visual elements that express emotion and attitude: emoticons (sideways faces typed in ASCII characters), emojis (designed, like emoticons, to facilitate emotion expression in textbased conversation, but visually richer, more iconic, and more complex), stickers (larger, more elaborate, character-driven illustrations, or animations to which text is sometimes attached) (Konrad et al.,",59,60
81,250391043,The remainder of the paper is structured as follows: section 2 briefly discusses examples of iconic languages and their semantic approach.,16,17
82,250391043,It contains the grammar and dictionary of the iconic system.,8,9
83,250391043,Different approaches exist to develop AAC iconic languages.,6,7
84,250391043,"IKON language aims to create a compositional, iconic, international, and languageindependent system (see Reale et al.,",8,9
85,250391043,IKON intends to be iconic and intelligible so as to be easily understandable by people of different backgrounds.,4,5
86,250391043,"Pictographic, highly iconic rep-resentations are favoured, while abstract symbols are used only when no better alternative is identified, or when it is already widely used (e.g. road signs).",3,4
87,250391043,"IKON in context: the medical domain To get a useful set of iconic vocabulary for a typical emergency dental treatment situation, a set of questions and sentences that are important in the anamnesis and treatment of patients were developed, e.g., questions about previous illnesses of various organs, diabetes, or medication allergies.",13,14
88,250391043,"In light of that, it is easier to construct an iconic sentence that does not follow the syntax of questions formulated in the modern Indo-European languages of Europe.",11,12
89,250391043,Online survey An online survey with the help of Google forms was conducted to verify the thesis of simplification and to be able to make a statement about the comprehensibility of iconic sentences and signs.,31,32
90,250391043,Table 1 reports the percentages of correct answers for each icon or iconic sentence.,12,13
91,250391043,"Finally, we brought an example of the IKON language application in the dentist-patient discourse showing that medical content can be transferred successfully into an iconic language.",27,28
92,250391043,"Building iconic sentences is possible and beneficial, in that helps people with language impairment or in a situation of linguistic barrier to communicate in such a complex domain as healthcare.",1,2
93,6802964,"One iconic term which hallmarks the 2008 crisis is light-touch regulation: In the decade before the crisis, the banks, the regulators, and indeed the media and governments, wished for and implemented minimal (state) regulations, self-governance, and low-level of compliance, for the financial services industry.",1,2
94,198357469,"For example, iconic hand gestures may depict some features of an object or event being described (McNeill, 1992) , eye gaze plays an important role in regulating turn-taking in dialog (Kendon, 1967) , and facial displays express a speaker's emotions (Ekman and Friesen, 2003) but also serve pragmatic functions that help organize the dialog (Chovil, 1991) .",3,4
95,237010893,"In order to approach the market within a reasonable time frame, the project focuses on realizing at first well recognized forms of inflection of lexical signs (e.g., sign relocation, interrogative forms, role shifts, classifiers), but still open to the realization of more creative iconic gestures in future extensions; 4.",51,52
96,108333997,"The ALAnimatedSpeech module 1 processes text annotated with specific commands in order to tell the robot at which point in an utterance a behaviour, such as an iconic gesture, is to be executed.",28,29
97,108333997,"In addition to iconic gestures, we make use of deictic gestures to guide the learner's attention.",3,4
98,2241526,"A combination of these symbols form an iconic sign which represents a proper sign (a ""word"") in a sign language.",7,8
99,14359737,PTP and NEw-L outrank *RED and NEw-R. The iconic order of verbs must be preserved in Dagaare.,13,14
100,51879838,"2016; Martín Gascueña, 2016; Alcántara Plá, 2014; García Arriola, 2014) ; linguistic variation from a diaphasic, diastratic or diatopic point of view (Pérez Sabater, 2015; Sánchez-Moya and Cruz-Moya, 2015) ; multimodal communication (verbal, iconic or hybrid) (Sánchez-Moya and Cruz-Moya, 2015) ; use of orthotypographic elements (Vázquez-Cano et al.,",52,53
101,8143282,"In this domain, i.e. the cultural heritage domain, the property create has two possible interpretations: (1) to create a physical object which serves as the representation of the presented entity, (2) to create an artifact that is an iconic representation of an actual or imagined entity or event.",46,47
102,237010892,"5 It is made up of schematized iconic symbols for the hands, face and body, with additional notations for location and direction and intents to capture gestural behaviour in the flow of performance.",7,8
103,222178107,The two datasets come from different visual and text domains where the former contains more iconic social media photos and the latter focuses on photos with complex scenes and has more objects.,15,16
104,12058805,"In the most common form, iconic symbols are presented on a display (or a communication board).",6,7
105,617301,"Information structure and ordering In Halliday's original approach (Halliday, 1967) , the basic assumption for English and also for other languages is that ordering, apart from being grammatically constrained, is iconic with respect to ""newsworthiness"".",36,37
106,14839256,To avoid this problem we now turn to an experimental setup where we use Euler diagrams instead of iconic pictures.,18,19
107,21723329,Most users love it for its iconic 140-character limitation and unfiltered feed that show them news and opinions in the form of tweets.,6,7
108,243865144,"Signed languages observe an iconic semantics where some geometric properties of signs in signing space reflect those in real life, such as the relative positions or sizes of different entities (Schlenker, 2018) .",4,5
109,195063845,"This notation is iconic, has a formal syntax as shown above and can be stored in a computer database.",3,4
110,13796293,"2010) found that fewer iconic hand gestures were a sign of a deceptive narration, and Hillman et al. (",5,6
111,13205857,"For example, when a large proportion of the players guess the same gender for a particular user, the user is assumed to employ linguistic markers that the crowd associates with gender-specific speech (e.g. iconic hearts used by females).",38,39
112,30530226,"Cause and effect can be presented in the iconic way or in a backward way, viz.",8,9
113,243864616,"ARS allows the iconic reproduction of actions, mannerisms and emotional states, including facial expressions and non linguistic gestures.",3,4
114,51848072,"Because we wanted to avoid any influence on the participant's verbal memory, the intentions were not presented verbally or in written form but as iconic representations (see Fig.",26,27
115,21719360,"The classification distinguishes three main categories indexical, iconic and symbolic gestures.",8,9
116,21719360,An example of iconic gesture is the quick alternating movement of index and middle fingers referring to a running event.,3,4
117,21719360,"A symbolic gesture is for example the victory sign, in which the spread index and third finger resemble the letter V. The distinction between iconic and symbolic gestures is not always clear-cut as accounted for in the so-called Kendon's continuum (McNeill, 1992; Kendon, 2004) .",25,26
118,21719360,"For example, many deictic and iconic gestures are also beats.",6,7
119,21719360,We only found five metaphorical iconic gestures and therefore we did not distinguish them from the other iconic gestures in the machine learning experiments.,5,6
120,21719360,We only found five metaphorical iconic gestures and therefore we did not distinguish them from the other iconic gestures in the machine learning experiments.,17,18
121,21719360,The worse results are those obtained for iconic gestures.,7,8
122,21719360,All both-hands gestures in these data are symmetric a part from one asymmetric iconic gesture.,15,16
123,21719360,"Moreover, in our experiments we did not distinguish the metaphoric subclass of iconic gestures, even though this information is available in the annotations, because there were too few metaphoric gestures in the data.",13,14
124,21719360,"Furthermore, the content of speech must be used to distinguish metaphoric gestures from generic iconic gestures, while in our machine learning experiments we only included shape descriptions of the gestures.",15,16
125,174798275,"The pictures largely are snapshots of everyday situations, placing objects in a natural and often rich context (hence the name Common Objects in COntext) instead of showing an iconic view of objects.",31,32
126,241583331,"While this dialogue remains iconic in Indian pop culture even 14 years after the film's release, it also represents the phenomenon of code-mixing that is very common in multilingual countries like India.",4,5
127,9370589,"2011) go further, also looking at notifications based on text, pictures, colors, iconic sounds, touch, and smell, where different variations must be associated with different tasks.",17,18
128,226283952,"However, for another iconic sentence (King, 1968) when presented in the following cloze form: I have a MASK that my four little children will one day live in a nation where they will not be judged by the color of their skin, but by the content of their character, BERT's top five predictions (feeling, hope, belief, vision, and dream) correctly include dream.",4,5
129,219309688,"This methodology has proven valid in the sense of finding greater similarity across sign languages known to be related (Johnston, 2003) , but it can also be a somewhat crude measure that finds similarity that is purely incidental, and some studies have thus either tried to include iconic motivation as an additional factor in such measures (Ebling et al.,",51,52
130,219309688,"However, such cross-linguistic intelligibility may be possible without relatedness, by virtue of iconic motivation.",16,17
131,219309688,"That is, if the languages involved happen to recruit similar iconic patterns in sign formation, crosssigning comprehension may be more successful.",11,12
132,26651628,"The prominence of certain locations for specific meanings clearly point to iconic mappings between form and meaning in the lexicon of SSL, which pinpoints modalityspecific properties of the visual modality.",11,12
133,26651628,"Signed language and iconic locations Signed language uses the other of the two natural modalities of human language, being visualgestural instead of auditive-oral.",3,4
134,26651628,"between signed and spoken language is that the former is widely regarded as more iconic (and consequently less arbitrary) than the latter, in terms of both lexically specified and morphologically modified depiction (Klima and Bellugi, 1979) .",14,15
135,26651628,"place of articulation) can be iconic already in lexical signs (Taub, 2001) , but sign locations may be altered to adhere to and syntax/discourse iconicity (Perniss, 2012; Meir et al.,",6,7
136,26651628,"Two examples of iconic locations in SSL signs are illustrated in Figure 1 , in which the sign THINK is located at the forehead (representing brain activity), and Figure 2 , in which the sign QUIET is located at the mouth (represented by a well-known gesture, depicting an obstacle in front of the lips).",3,4
137,26651628,"The iconic relationship between form and meaning is well-attested for signed language, including location as one form feature.",1,2
138,26651628,"2 The latter cases were excluded since the other hand is found to be iconic in terms of its shape and interaction with the dominant hand, rather than as a location per se (Lepic et al.,",14,15
139,26651628,"4 Conclusions In this paper, we have showed clear examples of iconic patterning in the distribution of meanings across the lexically specified locations of SSL signs.",12,13
140,26651628,"This is attributed to the iconic structure of signed language, with sign forms directly or metaphorically evoking salient properties of some referent.",5,6
141,26651628,"Since not all signs are necessarily iconic, and because iconic forms may choose from a range of features of its referent to depict, the distribution of meanings to locations is not absolute.",6,7
142,26651628,"Since not all signs are necessarily iconic, and because iconic forms may choose from a range of features of its referent to depict, the distribution of meanings to locations is not absolute.",10,11
143,235262536,"Unfortunately, since Ima-geNet contains iconic (single-object) images, using these features for non-iconic VQA images is restrictive since many questions refer to multiple objects and backgrounds in the image.",7,8
144,235262536,"Unfortunately, since Ima-geNet contains iconic (single-object) images, using these features for non-iconic VQA images is restrictive since many questions refer to multiple objects and backgrounds in the image.",21,22
145,3332045,Participants provided natural spatial scene descriptions with speech and abstract deictic/iconic hand gestures.,12,13
146,3332045,"Now here [deictic] is the tram station, here [deictic] is a fountain, if you walk [iconic] around it, you will see the hotel [deictic] on your left.",22,23
147,3332045,"while the verbal description specifies the landmarks and actions (i.e., tram station, walk around), the deictic gestures encode the spatial layout of the landmarks with position information; the iconic gesture visualises the trajectory of the route.",34,35
148,3332045,"Participants were asked to describe scenes composed of four simple objects and an arrow which indicates the movement of the object (as shown in Figure 1 ), intended to trigger deictic and iconic gestures.",34,35
149,3332045,"Data processing A sample description is shown as follows: (2) a) Hier the upper green circle goes right next to the another green circle [iconic end] between the two triangles to the left, the arrow.",29,30
150,3332045,"As aforementioned, iconic gestures were also involved in the descriptions.",3,4
151,3332045,We annotated the start and end iconic gestures with [iconic start] and [iconic end].,6,7
152,3332045,We annotated the start and end iconic gestures with [iconic start] and [iconic end].,10,11
153,3332045,We annotated the start and end iconic gestures with [iconic start] and [iconic end].,15,16
154,3332045,"Therefore, we simplified the description task by removing the iconic element (i.e., the arrow) from the scenes and suggested participants to describe with speech and gestures.",10,11
155,26489389,"Such so-called 'iconic' gestures represent their meaning through their relevance to referents in the verbal content, rather than having a conventional form.",5,6
156,26489389,"These gestures (referred to as 'iconic gestures' in gesture studies (McNeill, 1992) ) are characterised as conveying meanings through similarity to referents in verbal content, rather than conventional forms of shape/trajectory.",7,8
157,26489389,"Hence, the interpretation of iconic gestures largely depends on verbal content.",5,6
158,26489389,"We propose that, in order to incorporate iconic gestures in HCIs, natural language should be taken as an important resource to interpret iconic gestures.",8,9
159,26489389,"We propose that, in order to incorporate iconic gestures in HCIs, natural language should be taken as an important resource to interpret iconic gestures.",24,25
160,26489389,The relation between speech and iconic gestures has certainly been investigated in previous work.,5,6
161,26489389,"However, it remains unclear how to computationally derive the semantics of iconic gestures and build corresponding multimodal semantics together with the accompanying verbal content.",12,13
162,26489389,"Consequently, this enables HCIs to construct and represent multimodal semantics of natural communications involving iconic gestures.",15,16
163,26489389,"We investigated whether language informs the interpretation of iconic gestures with the data from the SAGA corpus (Lücking et al.,",8,9
164,26489389,The results show that language is more informative than gestures in terms of predicting iconic gesture semantics and multimodal semantics.,14,15
165,26489389,"This is consistent with previous observations in gesture studies (Feyereisen and De Lannoy, 1991) that iconic gestures are difficult to interpret without speech.",18,19
166,26489389,"As with the results on gesture semantics, this suggests that multimodal meaning and meaning of iconic gesture relies heavily on speech, in accor- Figure 5 : Featuring ranking according to coefficient values (weights assigned to the features, see (Lücking et al.,",16,17
167,26489389,"In this paper, we have shown that natural language is informative for the interpretation of a particular kind of gesture, iconic gestures.",22,23
168,26489389,This work is a step towards HCIs which take language as an important resource for interpreting iconic gestures in more natural multimodal communication.,16,17
169,5912799,The iconic buttons used to ask for Ihe user intervention hgtve to be redesigned (we haven't fotmd a good solution yet).,1,2
170,5423554,"While language conveys meaning largely symbolically, actual communication acts typically contain iconic elements as well: People gesture while they speak, or may even draw sketches while explaining something.",12,13
171,5423554,"Image retrieval prima facie seems like a task that could profit from combined symbolic and iconic reference, but it is typically set up to work either from language only, or via (iconic) sketches with no verbal contribution.",15,16
172,5423554,"Image retrieval prima facie seems like a task that could profit from combined symbolic and iconic reference, but it is typically set up to work either from language only, or via (iconic) sketches with no verbal contribution.",34,35
173,5423554,"Using a model of grounded language semantics and a model of sketch-to-image mapping, we show that adding even very reduced iconic information to a verbal image description improves recall.",25,26
174,5423554,"Especially descriptions of visual objects or situations can be supported by the iconic mode of reference provided by gestures or sketches, that is, reference via similarity rather than via symbolic convention (Pierce, 1867; Kendon, 1980; McNeill, 1992; Beattie and Shovelton, 1999) .",12,13
175,5423554,"We experiment with reduced sketches containing only a certain amount of the strokes from the full sketch, and show that adding even very reduced iconic information to the verbal image description improves recall (Section 4).",25,26
176,5423554,"We see our results as supporting the claim that natural user interfaces should respond to multimodal input-sketches, or, going beyond that, iconic gestures-, where possible, rather than just language alone.",26,27
177,5423554,"Specifically, the model profited even from small amounts of iconic information (sketches reduced to 30% of their strokes).",10,11
178,5423554,"We draw from these results the tentative conclusion that it can be advantageous to add modalities other than language (and hence allow reference other than through symbols, namely through iconic similarity relations) for certain tasks.",31,32
179,5423554,"In future work, we plan to directly train a joint model that directly processes language and iconic input.",17,18
180,5423554,"Our ultimate goal is to allow gestural iconic input, which can be expected to also provide only a reduced level of detail, in a setting where realworld locations (rather than images of objects) are to be described.",7,8
181,209318236,"As sketch vectors are expected to encode iconic information, we analyze color, shape, and orientation words in the generated descriptions in the Qualitative analysis section below.",7,8
182,11301067,Each lexeme group is assigned an iconic lexeme (IL) that represents the group.,6,7
183,2433087,How to choose the right tense .9 The following table shows how tense could be computed on the basis of an iconic representation of a situation.,21,22
184,15925424,"For instance, the uncertainty in some other is caused by the lack of specification in 'While the Skyraider is not as iconic as some other aircraft. . . '.",23,24
185,52013576,"Based on these examples, Eleanor Berry (1997) called for the investigation of poetry with regards to their features in 'the multidimensional space of free verse' on the basis of five 'axes' of form: (1) line-length, including extent of variability in length; (2) line-integrity, as determined by intralinear features as well as line-divisions; (3) line-grouping, whether stichic (ungrouped), in verse paragraphs, in stanzas, or dispersed on the page; (4) sensory basis of the verse form, whether aural, visual, or both; and (5) semantic function, that is, the relation of the verse form to the semantic aspect of the text, characterized in such terms as organic, iconic, and abstract (Berry, 1997) .",149,150
186,3947306,"Our ambitions for this representation thus go much farther than that of the Aristotle system: we set out to represent not just the simple qualities of an iconic person (those that can be expressed as adjectives) but their many affordances as complex, fully-realized entities situated in the world, such as gender (male or female), locale (e.g. New York, Gotham City), style of dress, spouses and known enemies, apt vehicles, apt weapons, domains (e.g., science, politics), taxonomic categories (e.g. Politician), fictive status (real or fictional), genres and creators (if fictive), typical activities (e.g., running political campaigns, building casinos), political leanings (left, right or moderate) and affiliations (e.g. Eliot Ness belongs to The Untouchables, Tony Stark to The Avengers, Darth Vader to the Dark Side, Dick Cheney to the Republican Party, etc.).",28,29
187,3947306,"These frames share the general linguistic structure used by @metaphorminute, though the metaphors here are real, as they are predicated on a sharing of iconic qualities that the system knows to be apt.",26,27
188,3947306,Many dreams revolve around conflict -arising from a desire for wish-fulfillment and discord resolution -and the NOC allows a system to imagine conflict between iconic figures.,26,27
189,3947306,"Honest= #Corrupt As shown above, the NOC is used to invent a conflict between two iconic figures, blending a typical activity of one with an assault with an apt weapon from another.",17,18
190,243864631,We describe work in progress for training a humanoid robot to produce iconic arm and head gestures as part of task-oriented dialogic interaction.,12,13
191,243864631,Introduction A conventional way of programming robots to make iconic gestural movements is to animate movements as sequences of static motor positions.,9,10
