,corpus_id,sentence,start_idx,end_idx
76,8828965,The system has components which use both sub-symbolic and symbolic processing.,11,12
77,8828965,"Messages from all of the system's input channels (speech, object recognition, and gesture recognition) are processed and combined by a multimodal fusion component based on (Giuliani and Knoll, 2008) , which is the link between the symbolic and the sub-symbolic parts of the system.",44,45
78,8828965,"Messages from all of the system's input channels (speech, object recognition, and gesture recognition) are processed and combined by a multimodal fusion component based on (Giuliani and Knoll, 2008) , which is the link between the symbolic and the sub-symbolic parts of the system.",49,50
79,8828965,Conclusions We have presented the reference generation module of a hybrid human-robot interaction system that combines a goal-inference component based on sub-symbolic dynamic neural fields with a natural-language interface based on more traditional symbolic techniques.,27,28
80,8828965,Conclusions We have presented the reference generation module of a hybrid human-robot interaction system that combines a goal-inference component based on sub-symbolic dynamic neural fields with a natural-language interface based on more traditional symbolic techniques.,41,42
81,5397233,"In the next step YAC, a recursive symbolic chunk parser (Kermes and Evert, 2002) , was applied to identify adjective phrases (APs), noun phrases (NPs), and prepositional phrases (PPs).",8,9
82,13976086,"From sentence-to-sentence aligned corpora, symbolic (Carl and Langlais, 2002) , statistical (Daille et al.,",9,10
83,11877258,"The previous phrase-based (PBMT) architectures were complex (Koehn, 2010) and hard to diagnose, and Neural MT (NMT) systems, which dispense with any sort of symbolic representation of the learned knowledge, are probably worse in this respect.",35,36
84,12082660,Normalization and paraphrase detection tasks are built on top of a robust analyzer for English and are exclusively achieved using symbolic methods.,20,21
85,12082660,"Conclusion In this paper, we have presented a methodology for extracting information using symbolic methods.",14,15
86,15186958,"1999; Knight 1999 ), but also in the development of symbolic systems.",12,13
87,15186958,"We will see symbolic MT systems for which analysis or generation grammars have been acquired (semi-)automatically (Ramshaw and Marcus 1995; Veenstra and Daelemans 1999) , and this trend could well extend to transfer modules.",3,4
88,59802781,"94]  was from the outset designed to be a symbolic, human-aided machine translation (MT) system.",11,12
89,59802781,Another dimension in which MT systems differ is the degree to which they use symbolic versus statistical information.,14,15
90,59802781,"Systems may be purely statistical, purely symbolic, or attempt to merge the two somehow.",7,8
91,59802781,"And of course there are a wide variety of methods within each category; symbolic methods range from simple transfer systems to complex knowledge-based systems involving numerous levels of analysis and generation, while statistical schemes include methods as diverse as probabilistic grammars and purely statistical translation models.",14,15
92,59802781,"95a] , which is fundamentally designed as a symbolic HAMT system, to work as a FAMT system.",9,10
93,59802781,"It does this through the addition of a statistical English language model (ELM), thus demonstrating one way to combine statistical and symbolic techniques.",24,25
94,6644543,"A mixture of statistical and symbolic methods are used to attain coverage, robustness, and quality in a short amount of time.",5,6
95,11051461,"Conclusion The combination of a symbolic parser, customized with specialized lexicons, with SVM classifiers proved to be an interesting platform to implement a category/polarity detection system.",5,6
96,11051461,"The symbolic parser on the one hand provides a versatile architecture to add lexical and multi-words information, augmented with specific rules, in order to feed classifiers with high quality features.",1,2
97,5461896,"In order to create an automatic process to do so, either by symbolic or machine learning techniques, we need training material: a collection of texts (in this case, scientific articles) where each sentence is annotated with information about the argumentative role that sentence plays in the paper.",13,14
98,15377638,"Eac/~ semantic representation, be it based on symbolic logic e.g. Montague Grammar or on a case gr~, is usually implicitly based on the complement adjunct distinction.",8,9
99,10550509,"This type of pattern matching is done for two reasons: To get a simplified symbolic representation of the syntactic context of it, and to extract the other elements (nouns, verbs) from its predicative context.",15,16
100,14578613,Byron (2002) presented a symbolic approach which resolves pronouns with NP-and non-NPantecedents in spoken dialogue in the TRAINS domain.,6,7
101,219307136,"All communication among modules is mediated by the internal symbolic representation of commentary 2In natural language processing, the multi-agent approach dates back to Hearsay-II (Erman et al.,",9,10
102,2488223,"All communication among modules is mediated by the internal symbolic representation of commentary 2In natural language processing, the multi-agent approach dates back to Hearsay-II (Erraan et al.,",9,10
103,2796502,This paper discussers general hem'istics to control computation on symbolic constraints represented in terms of first-order logic programs.,9,10
104,2796502,"The present paper introduces a system of constraint in a [o,-m of logic progi'am, and a set of very general heuristics to control symbolic operation on the constraints.",25,26
105,2796502,"Section 3 defines the symbolic computation on these constraints, and proposes a set of general heuristics to control computation.",4,5
106,2796502,Computation Here we introduce a method of symbolic computation together with some general control heuristics for controlling computation.,7,8
107,2796502,There are two types of symbolic operation: subsumption and deletion.,5,6
108,2796502,"Concluding Remarks We have introduced a set of general heuristics for controlling symbolic computation on logic constraints, and demonstrated that sentence parsing and generation are attributed to these heuristics.",12,13
109,2796502,"The resulting system will still be free from stipulation of the directions of information flow, allowing multi-directional information processing, since neither the symbolic component nor the analog component (that is, energy) of the constraint refers explicitly to information flow.",26,27
110,219310038,"Processing Category Struc ture In [18] , we introduced a symbolic CLP language cu Prolog and showed how it applies to parsing based on JPSG (Japanese Phrase Structure Grammar ) [.",12,13
111,7159999,"Unlike conventional CLP systems, cu-Prolog deals with constraints about symbolic or combinatorial objects.",12,13
112,7159999,"However, in the problems arising in Artificial Intelligence, constraints on symbolic or combinatorial objects are far more important than those on numerical objects, cu-Prolog handles constraints described in terms of sequence of atomic formulas of Prolog.",12,13
113,17547205,"Some of these techniques are rule-based and symbolic e.g., (Seretan, 2011; Goldman et al.,",9,10
114,14456332,"We present three ways in which a natural language generator that produces textual descriptions of objects from symbolic information can exploit OWL ontologies, using M-PIRO's multilingual generation system as a concrete example.",17,18
115,14456332,Introduction A strand of work in Natural Language Generation (NLG) has been devoted to the generation of textual descriptions of objects from symbolic information in ontologies and databases.,24,25
116,14456332,1 A major problem in this and many other NLG subareas is the difficulty of obtaining source symbolic information in forms compatible with the requirements of the language generators.,17,18
117,14456332,Information can be stored as canned text in string-valued fields when it is difficult to represent in symbolic form.,19,20
118,14456332,"Conclusions and future work We have presented three ways in which an NLG system that generates object descriptions from symbolic information can exploit OWL ontologies, using M-PIRO's system as an example.",19,20
119,14456332,"First, the NLG system's source symbolic information can be exported in the form of an OWL ontology.",7,8
120,16064236,"Thus, almost all (symbolic) approaches to MT start from SL sentences and design TL generation according to the information available after transfer.",5,6
121,402014,"A number of models of this ability have been proposed, based on symbolic (e.g. (Falkenheimer and Gentner, 1986; Thagard et al.,",13,14
122,241583568,"The nature of the involved cognitive processes has always been debated: while earlier theories considered free associations as the result of learning by contiguity (James, 1890) , later theories accounted for them in terms of symbolic processes and complex semantic structures (Clark, 1970) .",39,40
123,6325705,"If such a system is used by wider audiences, then statistically driven techniques might be employed gradually, probably in combination with symbolic techniques -the usage of the tool will provide with invaluable learner corpora.",23,24
124,18468911,"is to develop meaning-representations from which inferences can be generated (using a type of simulation semantics developed at ICSI, under the direction of co-PI Srini Narayanan, and its symbolic representations in a ""flat semantics"" modeled after Minimal Recursion Semantics (Copestake et al.,",35,36
125,59679196,"This technique combines two acquisition approaches-the statistical one and the symbolic one-and keeps advantages of each approach: robustness and automation of statistical methods, quality of the results and expressiveness of symbolic ones.",12,13
126,59679196,"This technique combines two acquisition approaches-the statistical one and the symbolic one-and keeps advantages of each approach: robustness and automation of statistical methods, quality of the results and expressiveness of symbolic ones.",36,37
127,1086656,We have in comparison far fewer symbolic operators and instead use a variant attribute-value matrix notation to make the individual rules more self-documenting.,6,7
128,15941943,A consequence of this approach is that much of our research effort is devoted to the development of an integrated set of disambiguation methods that make use of statistical and symbolic knowledge.,30,31
129,52872375,"r On the symbolic side, LCFRS seems to offer more power than necessary.",3,4
130,52872375,"By removing symbolic expressivity, a lower parsing complexity can be achieved.",2,3
131,1689426,"The wellknown ""past tense debate"" between connectionists and proponents of symbolic accounts concerns disagreements about how humans represent knowledge of inflectional processes (e.g., the formation of the English past tense), not whether such knowledge exists (Marslen-Wilson and Tyler, 1998) .",12,13
132,14419861,This paper addresses the symbolic parsing of sRCG/LCFRS.,4,5
133,14419861,"In the following section, we introduce simple RCG and in section 3, we present an algorithm for symbolic parsing of simple RCG.",19,20
134,11868668,In this Table the name of professors was omitted and only a symbolic ID is presented.,12,13
135,18942039,"Introduction Ontological resources provide a symbolic model of the concepts of a scientific, technical or general domain (e.g. Chemistry, automotive industry, academic conferences), and of how these concepts are related to one another.",5,6
136,2044822,"We explored three types of role similarities, two based on symbolic information from the FrameNet database, and one statistical.",11,12
137,7470225,This baseline measures the disambiguation power of the pure symbolic parser and was around 72% precision.,9,10
138,7470225,"The baseline represents the disambiguation accuracy of the symbolic approximated UBG which is clearly outperformed by inside-outside estimation, starting with uniform or random probabilities for the rules of the CF approximation.",8,9
139,227230445,"An approach to symbolic parsing for TWGs with edge features was proposed in (Arps et al.,",3,4
140,227230445,"1995; Nederhof, 2003) and can be also seen as a weighted variant of the symbolic TWG parser (Arps et al.,",17,18
141,227230445,"2019) with the symbolic TWG parser (Arps et al.,",4,5
142,2395426,The great advantage of statistical methods over symbolic-linguistic methods has been deemed to be their e ective exploitation of minimal linguistic knowledge.,7,8
143,225047718,2020) in a symbolic way in order to validate our grammars and to check that the elementary trees in the extracted TWGs can be combined to produce the original trees.,4,5
144,63346,"Clearly, the latter task involves a smaller e ective ambiguity rate, and is thus to be interpreted as an evaluation of the combined system of highly-constrained symbolic parsing and statistical disambiguation.",30,31
145,63346,This baseline measures the disambiguation power of the pure symbolic parser.,9,10
146,6503027,"In addition to its explanatory capacity, this symbolic acquisition technique has obtained good results for other acquisition tasks when compared to existing statistical techniques (Bouillon et al.,",8,9
147,6503027,"The recall-precision graph shows that our symbolic technique outperforms the two statistical ones; for a xed recall, the precision gain is up to 45% with respect to the Loglike results and is even higher with respect the MI coecient.",8,9
148,6503027,"Even if these errors are rare in the retrieved pairs examined, our symbolic extraction system could certainly be enhanced with information about the syntactic function of nouns (subject, direct object...).",13,14
149,6503027,These last two kinds of error clearly illustrate the limitations of our symbolic approach (but are also very frequent errors in statistical approaches since cooccurrence is not enough to capture subtle semantic distinctions).,12,13
150,6503027,"Here again, these subtle distinctions could be handled by our symbolic method provided that some semantic information is given on nouns This could be supplied by a semantic tagger.",11,12
151,6503027,These two enrichments could help to overcome some limitations of our symbolic approach to capture the nature of N-V relationships.,11,12
152,13274555,The defect in the existent theories is the lack of explanation of the mechanism for adjusting to tile real world the formal symbolic systems used in the theories; the only tMng they explain is the relation between natural language and the formal system.,22,23
153,13274555,One problem is that there are entities that do not have universal symbolic representation.,12,13
154,13274555,"In the sense of treating entities which do not have symbolic represeul, ation, conneetionist models [4, 9] have some relation with our approach.",10,11
155,13274555,Another reason is that the field offers good examples of entities for which universal symbolic representation is difficult.,14,15
156,7348630,"In RIPPER, feature values are continuous (numeric), set-valued (textual), or symbolic.",19,20
157,203705258,"Morphological analysis can also be carried out by symbolic parsers, most of them developed by linguists; for a panorama, see (Bernhard et al.",8,9
158,860012,A transcription is any timeordered symbolic representation of a linguistic event.,5,6
159,6019603,"The different techniques were derived from the fields of symbolic, connectionist, statistical and evolutionary computing and their application depends on the specific problem.",9,10
160,11458028,c) a language is a uniform mechanism for the integration of interpreters of several symbolic processes.,15,16
161,11458028,1983) it can also contain other symbolic systems.,7,8
162,11458028,"This means looking at the complexity of HL with the aid of a powerful symbolic Instr~nent, capable of handling contemporaneously several aspects of that complexity, thus reaching a higher degree of adequacy.",14,15
163,204800832,"Like other approaches to natural logic (MacCartney and Manning, 2008; Angeli and Manning, 2014) , our model works by reasoning over surface forms (as opposed to translating to symbolic representations) using a small inventory of monotonicity facts about quantifiers, lexical items and token-level polarity (Hu and Moss, 2018) ; proofs in the calculus are hence fully interpretable and expressible in ordinary language.",34,35
164,17999656,"When compared with weaker systems, we can see that the addition of the lexical layer helps improve the prediction of the syntactic layer, which confirms results on symbolic parsing (Wehrli, 2014) .",29,30
165,248780278,"In the latter case, valid submissions had to be obtained by models that: i) do not exploit intermediate symbolic representations (e.g., source language transcription or hypotheses fusion in the target language), and ii) rely on parameters that are all jointly trained on the end-to-end task.",21,22
166,237513550,"2017) , which relies on a single neural network that maps the audio into target language text bypassing any intermediate symbolic representation.",21,22
167,12591723,"Many works on symbolic parsing studied the use of a syntactic lexicon, in particular linguistic formalisms like Lexical-Functional Grammars [LFG] (Kaplan and Maxwell, 1994; Riezler et al.,",3,4
168,220042223,"Much of biomedical and healthcare data is encoded in discrete, symbolic form such as text and medical codes.",11,12
169,1888343,"Additionally, it is a paradigm that is capable of handling symbolic features with a high number of different feature values.",11,12
170,14500412,"We focus on phonology rather than orthography as phonology is nearer to primary language use (i.e. spoken language), it can be used as input for hyphenation rules, spelling correction, and it is essential as the level of symbolic representation for speech synthesis (MUL-TILEX 1993).",42,43
171,14039499,"stances with symbolic features, as its similarity metric.",2,3
172,15076545,"TüSBL currently uses an overlap metric, the most basic metric for instances with symbolic features, as its similarity metric.",14,15
173,15076545,"As noted in section 4, TüSBL currently uses an overlap metric, i. e. the most basic metric for instances with symbolic features, as its similarity metric.",22,23
174,13858533,"Indeed, it represents a further step in the evolution from rule-based approaches that explicitly manipulate knowledge, to the statistical/data-driven framework, still comprehensible in its inner workings, to a sub-symbolic framework in which the translation process is totally opaque to the analysis.",40,41
175,2034492,"This project introduced the technique of symbolic authoring, in which a SME creates a knowledge-base from which documentation is generated in multiple languages.",6,7
176,2034492,"This application differed significantly from the DRAFTER system in a number of ways: it was not a symbolic authoring system -the knowledge base created with WYSIWYM was converted into a logical formula for submission to the inference engine; it was web-delivered -the user interface was written as a JAVA applet communicating with a server-side generation engine; and it added support for plurals and groups of objects to the WYSIWYM expressive repertoire (Piwek, 2000) .",18,19
177,219308976,"These projects were the first attempts to produce symbolic authorin9 systems -that is, systems allowing a domain expert with no training in knowledge engineering to author a knowledge base (or symbolic source) from which texts in many languages can be generated.",8,9
178,219308976,"These projects were the first attempts to produce symbolic authorin9 systems -that is, systems allowing a domain expert with no training in knowledge engineering to author a knowledge base (or symbolic source) from which texts in many languages can be generated.",32,33
179,219308976,"This observation has led us to explore a new possibility, at first sight paradoxical: that of a symbolic authoring system in which the current knowledge base is presented through a natural language text generated by the system.",19,20
180,2664856,They achieve this through a common solution: interfaces that allow the user to engage in symbolic authoring of the generated text. •,16,17
181,2664856,"These systems all comprise a natural language generator coupled to an interface that supports the manual creation of the generator's input (i.e., the authoring of the symbolic (conceptual) content of the output document).",29,30
182,2664856,"In the remainder of this paper we describe a new type of symbolic authoring, WYSIWYM (What You See Is What You Meant) editing.",12,13
183,2664856,"With DRAFTER-II, the author will be operating at the symbolic (conceptual) level by interacting directly with domain model.",12,13
184,1488057,"Symbolic Authoring Symbolic Authoring is a document authoring method in which the author generates language-neutral 'symbolic' representations of the content of a document, from which documents in each target language are generated automatically, using NLG technology.",18,19
185,1488057,"In symbolic authoring applications, the final generator may choose to present the output differently (adopting different text styles, for example).",1,2
186,15359717,"These projects were the first attempts to produce symbolic authoring systems -that is, systems allowing a domain expert with no training in knowledge engineering to author a knowledge base (or symbolic source) from which texts in many languages can be generated.",8,9
187,15359717,"These projects were the first attempts to produce symbolic authoring systems -that is, systems allowing a domain expert with no training in knowledge engineering to author a knowledge base (or symbolic source) from which texts in many languages can be generated.",32,33
188,15359717,"This observation has led us to explore a new possibility, at first sight paradoxical: that of a symbolic authoring system in which the current knowledge base is presented through a natural language text generated by the system.",19,20
189,16663334,"However, this kind of symbolic and discrete storage structure makes it difficult for us to exploit the knowledge to enhance other intelligenceacquired applications (e.g. the Question-Answering System), as many AI-related algorithms prefer conducting computation on continuous data.",5,6
190,16663334,"More specifically, this symbolic and discrete storage structure makes it hard for us to exploit great knowledge treasures, as many AIrelated algorithms prefer conducting computations on continuous data.",4,5
191,1761492,"The third dimension reflects the strategy used: statistical or symbolic, top-down or bottomup.",10,11
192,1761492,"Traditionally, content selection in NLG involves structured, purpose-built KBs processed using symbolic top-down approaches such as schemas or plan-based operators that perform content selection together with discourse structuring; see, e.g., (Hovy, 1993; Moore and Paris, 1993) .",15,16
193,14984736,"The compressor network in TRAAM serves a similar role as the syntactic rules in the symbolic ITG, but keeps the encoding fuzzy.",15,16
194,14984736,It is easy to demonstrate that TRAAM models are capable of representing any symbolic ITG model.,13,14
195,14984736,"Similarly, all TRAAM models can be represented using a symbolic ITG by assuming a unique nonterminal label for every feature vector.",10,11
196,14984736,"It is important to note that although both TRAAM and ITG models might be equivalent, the fuzzy encoding of nonterminals in TRAAM is suitable for modeling the generalizations in bilingual relations without exploding the search space unlike the symbolic models.",39,40
197,14984736,Bisegment embeddings corresponding to the leaf nodes (biterminals in the symbolic ITG notation) in the biparse trees are also initialized randomly.,11,12
198,14984736,"In symbolic frameworks such as ITGs, such relations are encoded using different nonterminal categories.",1,2
199,14984736,"However, inducing such cate- gories within a symbolic framework in an unsupervised manner creates extremely challenging combinatorial scaling issues.",8,9
200,3724298,"Many systems have been developed to extract clinical concepts from various types of clinical notes in last two decades, ranging from early symbolic NLP systems heavily dependent on domain knowledge to machine learning algorithm based systems driven by increasingly available annotated clinical corpora.",23,24
201,3724298,"These two models were ensembled with MetaMap, a symbolic biomedical NLP system, by three different approaches.",9,10
202,2300025,"Most feature values are atomic (either numerical or symbolic), but they can also be (recursively) a list of values, for instance for the mstag and domain features.",9,10
203,12899478,"IGTree preserves the labeling information of all examples; in our case, a labeled example is a fixed-length feature-value vector representing the source phrase (as an atomic feature: both singleword and multi-word source phrases are treated as single values) and its contextual information, associated with a symbolic class label representing the associated target phrase.",57,58
204,31481386,"Phrase-based statistical MT (PBSMT), which explicitly manipulates symbolic representations of the basic constituents (phrases) in the source and target languages, provides solutions to address these needs.",12,13
205,2960953,"This ""symbolic overgeneration"" is then constrained by a statistical ranker making use of several statistical feature functions.",2,3
