,corpus_id,sentence,start_idx,end_idx
64,219301343,"It is made available by abstracting away from the indexically given day by means of a function that shifts the context from days to years, call it calendric coercion: (11) ⎡ ⎢ ⎢ ⎢ ⎢ ⎢ ⎣ calcoerc = (r : ⎡ ⎢ ⎢ ⎢ ⎢ ⎣ t : Time c-day : day(t,dgb-params.utt-time) ⎤ ⎥ ⎥ ⎥ ⎥ ⎦ ) ⎡ ⎢ ⎢ ⎢ ⎢ ⎣ y : Time c-year : year(y,r.t) ⎤ ⎥ ⎥ ⎥ ⎥ ⎦ : (Rec)RecType ⎤ ⎥ ⎥ ⎥ ⎥ ⎥ ⎦ By means of calendric coercion the sentence ""Today is always the biggest party day of the year"" translates to a general quantifier as in (12) (for details, see Cooper (2013) ): (12) ⎡ ⎢ ⎢ ⎢ ⎢ ⎢ ⎢ ⎢ ⎢ ⎢ ⎢ ⎢ ⎣ q-params : ⎡ ⎢ ⎢ ⎢ ⎢ ⎣ restr=calcoerc : Ppty wit : always † (restr) ⎤ ⎥ ⎥ ⎥ ⎥ ⎦ cont = ⎡ ⎢ ⎢ ⎢ ⎢ ⎣ scope=big-party-day : Ppty c always =⇑q-params.wit : always(⇑dgb-params.restr, scope) ⎤ ⎥ ⎥ ⎥ ⎥ ⎦ : Quant ⎤ ⎥ ⎥ ⎥ ⎥ ⎥ ⎥ ⎥ ⎥ ⎥ ⎥ ⎥ ⎦ The difference between the indexical ""today"" and a fully resolved calendric expression like ""November 1, 2000"" is, that the descriptive content of the latter, but not the former, fixes the temporal range from days, over months to years.",246,247
65,219301343,"Contrary to the orthodox analysis, it can be argued that actually no descriptive indexical is involved here.",14,15
66,219301343,"Even in this case, the transporter, not the driver, will be taken to the subject of the sentence and thus the referent of the indexical.",27,28
67,219301343,"Based on these and related considerations, it has been proposed to spell out the semantic rule that fixes the reference of 'I' in terms of the audience, that is, a hearer-oriented construal (Romdenh-Romluc, 2006) : ""what a speaker can refer to with an indexical utterance is constrained by what an audience can understand"" (op.",56,57
68,12443460,"In a sense, a nominal is a 'name' (or a 'temporal indexical') for that unique period of time at which it is true.",16,17
69,21719360,"The classification distinguishes three main categories indexical, iconic and symbolic gestures.",6,7
70,21719360,Beats are also known as batonic gestures and in these data all indexical non-deictic gestures are beats.,12,13
71,21719360,"Obama performs exactly the same number of indexical nondeictic hand gestures (beats) with his right and left hand, and the largest number of beats is produced with both hands.",7,8
72,15035852,It was shown (ibidem) that the formant information can be considered as an intuitive indexical knowledge on the category and the whole spectral information was shown to be post-perceptual language independent general information about the similarity of two stimuli.,16,17
73,15035852,"The aim of the present study is to use comparison of the identification and goodness rating data in order to show the role of formant based intuitive (indexical) similarity and the whole spectral based auditory similarity between the synthetic stimuli, using familiarity based indexical (goodness ratings) and analytical symbolic strategies.",28,29
74,15035852,"The aim of the present study is to use comparison of the identification and goodness rating data in order to show the role of formant based intuitive (indexical) similarity and the whole spectral based auditory similarity between the synthetic stimuli, using familiarity based indexical (goodness ratings) and analytical symbolic strategies.",46,47
75,250390566,"By uttering a positive construction (henceforth POS) Alex is tall, conversational participants simultaneously extract two kinds of meaning: its descriptive literal meaning about the state of the world -Alex's height is above a particular threshold (Cresswell, 1976; von Stechow, 1984; Bierwisch, 1989) ; its socio-indexical meaning which implicitly reveals about the speakers themselves -Alex is tall from the speaker's perspective, namely the speaker implies that Alex is evaluatively tall (Bierwisch, 1989; Rett, 2008a,b) .",58,59
76,248811347,"They mingled with each other, but also with events, objects, people, and indexical features such as time and space.",16,17
77,30823892,"The latter is more complex, but has potential to deal with a wider range of indexical phenomena.",16,17
78,30823892,Approach I: Contextualising Indexicals Outside-In The basic idea of this approach is to use a distinct set of indexed variables that denote indexical meanings.,25,26
79,30823892,These free variables are introduced in the lexical semantics of indexical expressions.,10,11
80,30823892,"It is unclear to me whether this is necessary from a theoretical point of view, as eventually, the free, indexical variables will be substituted by variables bound by discourse referents provided by the context in which the indexical expression is analysed.",22,23
81,30823892,"It is unclear to me whether this is necessary from a theoretical point of view, as eventually, the free, indexical variables will be substituted by variables bound by discourse referents provided by the context in which the indexical expression is analysed.",40,41
82,30823892,"Function application then will yield (11), resolving the indexical; combining this with (12) will give the desired DRS (4).",11,12
83,30823892,"i s k agent(s,i) topic(s,k) * p(i)) The indexical presupposition of the first-person pronoun is here, closely following Hunter (2013), a complex proposition of a speech event, its agent, and its topic.",16,17
84,30823892,"The second, indexical presupposition can be resolved in the context as the ""saying"" event provides a suitable antecedent.",3,4
85,30823892,"However, to constrain the resolution of indexicals it is required that particular rules need to be added to the algorithm (there could be several potential antecedents for an indexical presupposition, but only one can be correct; local accommodation needs to be banned).",30,31
86,30823892,"It is also unclear how the latter incorporates direct speech in the meaning representation, for it seems to be important to steer the resolution of indexical presuppositions.",26,27
87,30823892,Here the outside-in approach takes advantage of the fact that both the personal pronoun and the possessive introduce the same free indexical variable.,23,24
88,11756351,All temporal expressions that can only be evaluated via a given index time are called indexical.,15,16
89,11756351,One of the major tasks in this anchoring process is to augment the temporal information in case of indexical and vague temporal descriptions (see section 4.3 for more details).,18,19
90,11756351,"In particular, this index time is indispensable for the computation of all temporal expressions that express an indexical reference (see the second row of table 2).",18,19
91,11756351,"In particular, expressions bearing indexical references are resolved and the event descriptions are matched with the time denoting temporal expressions.",5,6
92,11756351,"As indicated by table 4, errors were only made for expressions that express an indexical reference.",15,16
93,11756351,Our system also covers indexical and vague temporal expressions.,4,5
94,3891855,"Then Rim might be ""15-OCT-86 16:30:17"" where m is a kind of internal indexical having the force of'now'.",17,18
95,3913472,"At any rate, it is quite clear that it is nonsense to speak of sentences as true or false, as evidenced by the familiar problem of indexical expressions.",28,29
96,16579923,"This is not only true of demonstratives like this (NP) or that (NP) but also of other indexical expressions like here, there, I, you, etc.",21,22
97,7044048,This fact leads to the conclusion that turn-taking cues are no indexical cues insofar as they cannot be uniformly projected onto changes in the speaker's effort.,13,14
98,207880532,"or indexical questions (e.g., ""What block did I just move?"").",1,2
99,15779728,This special mode of presentation of an utterance containing a first-person indexical is called self-ascription or reference/thought de se in the philosophical literature.,13,14
100,15779728,"Although in English the first person pronoun I is unique in terms of (i) and (ii) mentioned above, we find that this is not the case in Chinese, as, besides first person pronoun wo, reflexive pronoun ziji also possesses these two properties, when it is in its indexical use with its reference to the speaker of the utterance, even though one does not find its counterpart in English.",56,57
101,15779728,The The The The first first first first person person person person indexical indexical indexical indexical and and and and the the the the de de de de se se se se/non-/non-/non-/non-de de de de se se se se distinction distinction distinction distinction It is acknowledged that thought de se is usually expressed by 'I'-sentences.,12,13
102,15779728,The The The The first first first first person person person person indexical indexical indexical indexical and and and and the the the the de de de de se se se se/non-/non-/non-/non-de de de de se se se se distinction distinction distinction distinction It is acknowledged that thought de se is usually expressed by 'I'-sentences.,13,14
103,15779728,The The The The first first first first person person person person indexical indexical indexical indexical and and and and the the the the de de de de se se se se/non-/non-/non-/non-de de de de se se se se distinction distinction distinction distinction It is acknowledged that thought de se is usually expressed by 'I'-sentences.,14,15
104,15779728,The The The The first first first first person person person person indexical indexical indexical indexical and and and and the the the the de de de de se se se se/non-/non-/non-/non-de de de de se se se se distinction distinction distinction distinction It is acknowledged that thought de se is usually expressed by 'I'-sentences.,15,16
105,15779728,"Discussion Discussion Discussion Discussion Based on our observations above about the de se and non-de se distinction of the interpretation of the first person indexical and Chinese reflexive ziji, we discuss the empirical and theoretical impacts of our findings in this section.",26,27
106,15779728,a) Neither the first person indexical nor the three uses of Chinese reflexive ziji is obligatorily interpreted de se. (,6,7
107,15779728,a) Neither of the first person indexical nor the three uses of Chinese reflexive ziji is obligatorily interpreted de se. (,7,8
108,18279662,"It should not fail to operate when applied to the processing of natural language texts, although they usually contain a large number of syntactically ill-formed strings of words and indexical or other expressions that are interpretable only contextually.",32,33
109,8188158,"If the verb is changed from said to heard, the entailment no longer goes through, suggesting that the lexical semantics of the embedding predicate, not to mention the indexical, is at issue.",31,32
110,13386528,"More subtle first references to a person found in the corpus are indexical signs pointing to a non-present person arbitrarily located in signing space, articulated with the mouthing of the German name.",12,13
111,13386528,"On the other hand, an indexical sign that implicitly referred to a person or a location was explicitly translated by mentioning the name reference (one case in our sample).",6,7
112,21725973,"were also discarded, as they mostly correspond to indexical (pointing) signs in DSGS.",9,10
113,6818566,"c) If the verb does not occupy the rightmost position, then: (ca) the verb itself is understood as t, if it has a very general lexical meaning (see above), or as f if its meaning is very specific, or else the verb is characterized as intermediate, i.e. ambiguous, abbreviated as (t/0; (cb) the eomplementations preceding the verb are denoted as t, with the exception of an indefinite subject and of a specific (i.e. neither general nor highly indexical, see above) Temporal complementation; either of the latter two is characterized as t/f; (cc) to the right of the verb, (i) if there is a single complementation, and this is a personal pronoun or another definite noun group, then it is t or t/f, respectively; (ii) if the rightmost complementation is Temp or Loc, then if it is specific, it is f and otherwise it is t; if it is another kind of complementation, then if it is indefinite, it is f and if definite, it is t/f; (iii) if there is such an ordered pair A,B to the right of the verb that falls to follow systemic ordering (see Section 2 and the ""main rule"" above), and B has not been assigned the index t according to (ii), then, for the rightmost such pair, A belongs to the topic (t), and so do all the complementations between A and the verb; the rightmost complementation of the whole sentence is f (only a personal pronoun following another one is t/f in this position), all those standing between A and the rightmost one are t/f; (iv) if (iii) does not apply then all remaining complementations to the right of the verb are t/f. (d) If all the complementations have been determined as t, then (da) if the verb was t/f after point (ca) and the rightmost complementation is a definite noun group, an indexical word or pronoun, then this rightmost element gets f (this result is abbreviated as t(f)); (db) if (da) does not apply, then both the rightmost element of the sentence and its verb get t/f. (e) The remaining representations containing no f are discarded. (",95,96
114,6818566,"c) If the verb does not occupy the rightmost position, then: (ca) the verb itself is understood as t, if it has a very general lexical meaning (see above), or as f if its meaning is very specific, or else the verb is characterized as intermediate, i.e. ambiguous, abbreviated as (t/0; (cb) the eomplementations preceding the verb are denoted as t, with the exception of an indefinite subject and of a specific (i.e. neither general nor highly indexical, see above) Temporal complementation; either of the latter two is characterized as t/f; (cc) to the right of the verb, (i) if there is a single complementation, and this is a personal pronoun or another definite noun group, then it is t or t/f, respectively; (ii) if the rightmost complementation is Temp or Loc, then if it is specific, it is f and otherwise it is t; if it is another kind of complementation, then if it is indefinite, it is f and if definite, it is t/f; (iii) if there is such an ordered pair A,B to the right of the verb that falls to follow systemic ordering (see Section 2 and the ""main rule"" above), and B has not been assigned the index t according to (ii), then, for the rightmost such pair, A belongs to the topic (t), and so do all the complementations between A and the verb; the rightmost complementation of the whole sentence is f (only a personal pronoun following another one is t/f in this position), all those standing between A and the rightmost one are t/f; (iv) if (iii) does not apply then all remaining complementations to the right of the verb are t/f. (d) If all the complementations have been determined as t, then (da) if the verb was t/f after point (ca) and the rightmost complementation is a definite noun group, an indexical word or pronoun, then this rightmost element gets f (this result is abbreviated as t(f)); (db) if (da) does not apply, then both the rightmost element of the sentence and its verb get t/f. (e) The remaining representations containing no f are discarded. (",398,399
115,47759232,"Among the referents listed after (or even during) the occurrence of a sentence S, there should be (a) the just mentioned objects with those used as NB in S in the highest positions, (b) objects or entitites that are 'at hand' for the hearers due to their domain specific or situation conditioned layers of knowledge, and (c) indexical and other elements that always (at least in the given culture) can be understood as being 'at hand' (with us, in Europe, Newton, and so on).",70,71
116,47759232,"It is not easy to draw the boundary line between those cases in which the deleted lexical unit is to be inserted as such (e.g. with blue [flag] and yellow flag), and cases in which just an anaphoric or indexical item is appropriate (e.g. with George has arrived on Sunday either here or there is present in the TR, i.e. the sentence is ambiguous in this point).",44,45
117,5140282,"2.2 The level of meaning contains semantic and also pragmatic units (indexical elements, modalities, tenses, etc.).",12,13
118,1488466,"Temporal adjuncts relate to some context (e.g. tomorrow) or are indexical (e.g. on Wednesday, February 7, 1996) .",12,13
119,1432401,"The middle variable a is a contextually-defined indexical, providing the frame of reference for distance.",9,10
120,13017807,"ECM want is a MCS providing a temporal variable i of type τ , similar to a control predicate providing an argument of type e. The matrix predicate's temporal variable can be saturated by a temporal indexical, whose interpretation varies with the tense of the matrix clause.",37,38
121,13017807,Crucial to our system is the notion that there is only one such indexical available per derivation.,13,14
122,13017807,"The embedded clause has a similar variable slot, but as just stated, it cannot be similarly filled by an indexical.",22,23
123,13017807,"However, this predicate itself also requires an interval argument of some sort to saturate its own type τ argument slot, and we assume that only one temporal indexical is available per derivation.",29,30
124,13017807,"If this indexical is to be substituted into the matrix ECM predicate, then that predicate's own interval variable must be the one which substitutes into the raising predicate.",2,3
125,13017807,"We have already claimed that there is only one indexical available, and Stowell's observations make it clear that there is no temporal connection between a control predicate and the clause it embeds.",9,10
126,219307735,"There are a number of nouns, that c~m be marked as definite on their lexical properties alone, either because they refer to a unique referent in the universe of discourse, or because they carry some sort of indexical implications.",42,43
127,150372420,"We augment an existing LFG grammar with predicate logic formulae in the lexicon and logical annotations in the context-free rules to obtain logical forms of a sequence of sentences that can be used to construct a model, i.e., formulae with resolved anaphoric and indexical expressions, by skolemization and discourse resolution based on salience.",47,48
128,150372420,"We show how simple and complex predicates are represented, how semantic representations can be incrementally created in LFG via codescription and how discourse and context (anaphoric and indexical expressions) can be treated.",29,30
129,150372420,Section 5 focuses on how discourse models can be constructed from logical forms by resolving anaphoric and indexical expressions.,17,18
130,150372420,"6 From Logical Forms to Models To obtain a model from a sequence of LFs, we have to resolve all anaphoric and indexical expressions and replace all existentially quantified variables with constants.",23,24
131,150372420,"According to Kaplan (1979; 1989) , the character (linguistic meaning) of an indexical expression is a function from contexts that delivers the expression's content at each context.",17,18
132,150372420,The constant I represents the indexical pronoun I. We use contextual information to recalled them logical rather then semantic).,5,6
133,150372420,"The predicate P ast is indexical, too.",5,6
134,150372420,"Further, we showed how anaphoric and indexical expressions can be resolved so that we can construct a (possibly partial) model of the processed text.",7,8
135,1532991,"There are a number of nouns, that can be marked as definite on their lexical properties alone, either because they refer to a unique referent in the universe of discourse, or because they carry some sort of indexical implications.",40,41
136,18070886,"This was done because pointing in referential acts is frequently viewed on a par with deictic expressions, insofar as they are both indexical (Bangerter, 2004) .",23,24
137,1784699,The point of reference l r occurs as a free variable in the formula in ( 14 ); l r is to be understood as an indexical parameter similar to the notion of a reference point proposed by Reichenbach (1947) for the interpretation of tenses in English.,27,28
138,5867036,"Rather, this pronoun is a quasi-indexical (Rapaport 1986 ) that replaces the first-person singular I of Maria's fit, mghts and expectations, signaled by Maria looked forward in sentence 1.t Future research.",8,9
139,17772255,"Rather, this pronoun is a quasi-indexical (Rapaport 1986 ) that replaces the first-person singular I of a portion of the narrative from Maria's perspective, signaled by Maria looked forward in Sentence 1.",8,9
140,1149485,"The resuiting indexical logical form is then ""deindexed"" (converted to an explicit, context-independent form) by a set of recursive rules.",2,3
141,1149485,"We first show logical form representations of temporal adverbials, in both indexical and deindexed form, and how to obtain them from the surface structure, together with a brief discussion of semantics.",12,13
142,1149485,"Here, (during Yesterday) is a 1-place predicate (the result of applying the 2-place predicate during to the indexical constant Yesterday, allowable in the""curried function"" semantics of EL).",25,26
143,1149485,"3 The above indexical (context-dependent) logical form is obtained quite directly as a byproduct of parsing, and is subsequently further processed--first, by scoping of ambiguously scoped quantifiers, logical connectives, and tense operators, and then by applying a set of formal deindexing rules, which introduce explicit episodic variables into the LF, and temporally relate these based on tense operators, temporal adverbials, and context structures called tense trees.",3,4
144,1149485,"Since the deindexing rules ""work their way inward"" on a given indexical LF, starting with the outermost operator, the past tense operator in the sentence under consideration will already have been deindexed when the adv-e construct is encountered.",13,14
145,1149485,"The (a)-parts are the English sentences, the (b)-parts their immediate indexical LFs, and the (c)-parts the deindexed ELFs. (",13,14
146,236460241,"Linguists recognize that pragmatic, interactional, and socio-indexical functions may condition C-S patterns.",10,11
147,222315309,"Within sociolinguistics, the category of indexical meanings has been used for decades (e.g. Eckert 2008; Silverstein 2003) .",6,7
148,222315119,"Eckert (2008) calls this ferment the indexical field, which is made up of opposing features.",8,9
149,222315119,"In our Stein example, we treat features as types which can be grouped into an indexical field, or list of indexes of opposing types.",16,17
150,222315119,A persona is a maximally consistent list of features drawn from the indexical field.,12,13
151,222315119,"5 Note, there are aspects of Third Wave theory that we do not model like bricolage-agents convey parts of multiple personas at once, or the fact that the indexical field itself is dynamic, i.e., ""fluidity"". (",32,33
152,11027588,"The situation description in the restriction, s2, is a subsituation of the situation at which the restriction is evaluated (denoted by the indexical constant THIS_SITUATION).",25,26
153,12901800,"By these I have in mind not traditional categories like metaphor, synecdoche, and metonymy-distinctions that have basically to do with the kinds of domain correspondences that transfer exploits --but the various types of operations that make possible typeshifting and sortal reassignment of expressions, syntactic recategorizations, and deferred indexical reference.",53,54
154,16007831,"As an aid to intuition, the nodes in Figure 1 are annotated with simple sentences whose indexical LFs would lead to those nodes in the course of deindexing.",17,18
155,16007831,Processin~ of Utterances The processing of the (indexical) LF of a new utterance always begins with the root node of the current tense tree (structure) in focus.,8,9
156,16007831,"Here is a typical indexical LF: ( decl (past [John know (That (past (', (perf [Mary leave]))))] )) ""John knew that Mary had not left."" (",4,5
157,16007831,"We now show possible deindexing rules for perspective shifts, assuming for now that such shifts are independently identifiable, so that they can be incorporated into the indexical LFs.",28,29
158,17178577,"Section 3 explains the intuitive idea behind our method of transforming indexical logical forms (LFs) to nonindexical LFs in a principled way, using context structures called tense trees.",11,12
159,17178577,"A preliminary unscoped, indexical LF is derived via semantic rules paired with phrase structure rules.",4,5
160,17178577,"In this stage the scoped, but still indexical, LF is deindexicalized.",8,9
161,17178577,De-Indexicalization: Traversing Tense Trees A formal theory of how indexical formulas are converted to nonindexical ones as a function of context requires an explicit specification of the type of context structure to be used.,12,13
162,17178577,"As an indexical LF is processed in a recursive top-down manner to de-indexicalize its tense and aspect operators (and adverbials, etc.),",2,3
163,17178577,"As an aid to intuition, the nodes in Figure 1 are annotated with simple sentences whose indexical LFs would lead to those nodes in the course of de-indexicalization.",17,18
164,17178577,This provides a straightforward and easily visualized way of converting originally indexical LFs to representations of the meaning of an utterance which are context-independent at least as far as the episodic relations implicit in the tense-aspect structure are concerned.,11,12
